dir,file,record_key,problems,name_value,label_value
A,context_211611.json,211611,missing_label,Thong-tu-03-2009-TT-BNG-dich-quoc-hieu-ten-co-quan-don-vi-chuc-danh-lanh-dao-can-bo-cong-chuc-he-tho,
A,context_211642.json,211642,missing_label,Nghi-dinh-98-2022-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-cua-Bo-Tu-phap-541775,
A,context_211665.json,211665,missing_label,Thong-tu-lien-tich-80-2016-TTLT-BTC-BTTTT-Co-che-mot-cua-quoc-gia-linh-vuc-thong-tin-truyen-thong-29,
A,context_211681.json,211681,missing_label,Thong-tu-11-2016-TT-BNNPTNT-trang-phuc-phu-hieu-cap-hieu-bien-hieu-the-kiem-dich-dong-vat-315675,
A,context_211702.json,211702,missing_label,Thong-tu-09-2018-TT-NHNN-quy-dinh-mang-luoi-hoat-dong-cua-to-chuc-tin-dung-la-hop-tac-xa-378791,
A,context_211839.json,211839,missing_label,Thong-tu-37-2023-TT-BTC-phi-sat-hach-lai-xe-le-phi-dang-ky-cap-bien-xe-may-chuyen-dung-550018,
A,context_211897.json,211897,missing_label,Quyet-dinh-07-2023-QD-KTNN-Quy-trinh-kiem-toan-vu-viec-co-dau-hieu-tham-nhung-566692,
A,context_211916.json,211916,missing_label,Thong-tu-15-2020-TT-BCA-thuc-hien-dan-chu-cong-tac-quan-ly-hanh-chinh-trat-tu-xa-hoi-436401,
A,context_211920.json,211920,missing_name;missing_label,,
A,context_211938.json,211938,missing_label,Thong-tu-09-2017-TT-BLDTBXH-dao-tao-trung-cap-cao-dang-tich-luy-mo-dun-tin-chi-kiem-tra-thi-xet-tot-,
A,context_21194.json,21194,missing_label,Nghi-dinh-85-2014-ND-CP-mau-huan-huy-chuong-huy-hieu-ky-niem-chuong-khen-thuong-danh-hieu-thi-dua-24,
A,context_211965.json,211965,missing_label,Quy-dinh-179-QD-TW-2019-che-do-kiem-tra-giam-sat-cong-tac-can-bo-409148,
A,context_211973.json,211973,missing_label,Thong-tu-19-2013-TT-BYT-quan-ly-chat-luong-dich-vu-kham-chua-benh-tai-benh-vien-199707,
A,context_211991.json,211991,missing_label,Quyet-dinh-340-QD-TTg-2021-phe-duyet-Chien-luoc-phat-trien-kinh-te-tap-the-hop-tac-xa-2021-2030-4674,
A,context_21201.json,21201,missing_label,Quyet-dinh-02-2008-QD-BNV-mau-bieu-quan-ly-ho-so-can-bo-cong-chuc-81897,
A,context_21202.json,21202,missing_label,Thong-tu-13-2012-TT-BQP-che-do-thanh-toan-tien-nghi-phep-137886,
A,context_212029.json,212029,missing_label,Thong-tu-24-2022-TT-NHNN-sua-doi-Thong-tu-thu-tuc-hanh-chinh-linh-vuc-quan-ly-ngoai-hoi-550550,
A,context_212096.json,212096,missing_label,Nghi-dinh-119-2015-ND-CP-quy-dinh-bao-hiem-bat-buoc-trong-hoat-dong-dau-tu-xay-dung-286180,
A,context_212132.json,212132,missing_label,Nghi-dinh-100-2015-ND-CP-phat-trien-quan-ly-nha-o-xa-hoi-295027,
A,context_212175.json,212175,missing_label,Thong-tu-35-2013-TT-BLDTBXH-huong-dan-ND-09-2013-ND-CP-phong-chong-mua-ban-nguoi-219128,
A,context_212198.json,212198,missing_label,Quyet-dinh-436-QD-VKSTC-2018-Quy-che-thi-tuyen-Dieu-tra-vien-so-cap-cao-cap-o-Vien-kiem-sat-toi-cao-,
A,context_21223.json,21223,missing_label,Quyet-dinh-636-QD-BGTVT-2023-Quy-tac-ung-xu-nguoi-co-chuc-vu-quyen-han-thuoc-Bo-Giao-thong-567476,
A,context_212256.json,212256,missing_label,Thong-tu-19-2022-TT-NHNN-vi-tri-viec-lam-cong-chuc-Ngan-hang-trong-co-quan-to-chuc-hanh-chinh-549843,
A,context_212309.json,212309,missing_label,Thong-tu-23-2018-TT-BGDDT-Dieu-le-Hoi-thao-giao-duc-quoc-phong-trong-truong-pho-thong-397722,
A,context_212312.json,212312,missing_label,Thong-tu-06-2022-TT-BKHDT-huong-dan-Nghi-dinh-80-2021-ND-CP-514234,
A,context_21232.json,21232,missing_label,Thong-tu-20-2020-TT-BLDTBXH-boi-duong-nghiep-vu-su-pham-nha-giao-giao-duc-nghe-nghiep-468633,
A,context_212422.json,212422,missing_name;missing_label,,
A,context_212439.json,212439,missing_name;missing_label,,
A,context_212468.json,212468,missing_label,Nghi-dinh-72-2015-ND-CP-quan-ly-hoat-dong-thong-tin-doi-ngoai-289678,
A,context_212531.json,212531,missing_label,Nghi-dinh-203-2004-ND-CP-muc-luong-toi-thieu-chung-52628,
A,context_212538.json,212538,missing_label,Thong-tu-19-2018-TT-BQP-quy-dinh-ve-chuc-danh-can-bo-Nganh-Thi-hanh-an-Quan-doi-377527,
A,context_212638.json,212638,missing_name;missing_label,,
A,context_212666.json,212666,missing_label,Nghi-dinh-36-2008-ND-CP-quan-ly-tau-bay-khong-nguoi-lai-phuong-tien-bay-sieu-nhe-64482,
A,context_212670.json,212670,missing_label,Quyet-dinh-512-QD-BTTTT-2023-phat-trien-linh-vuc-phat-thanh-truyen-hinh-va-thong-tin-dien-tu-562282,
A,context_212713.json,212713,missing_label,Quyet-dinh-1531-QD-BNN-PC-2022-Quy-che-hoat-dong-Hoi-dong-phoi-hop-giao-duc-phap-luat-511726,
A,context_212727.json,212727,missing_label,Quyet-dinh-27-2004-QD-BGD-DT-dieu-le-hoi-thao-giao-duc-quoc-phong-hoc-sinh-trung-hoc-pho-thong-toan-,
A,context_212736.json,212736,missing_label,Thong-tu-147-2015-TT-BTC-quan-ly-su-dung-Quy-ho-tro-khac-phuc-hau-qua-bom-min-Viet-Nam-290524,
A,context_212812.json,212812,missing_label,Thong-tu-17-2022-TT-BKHCN-dinh-muc-kinh-te-ky-thuat-dich-vu-xu-ly-xac-nhan-nhan-hieu-dang-ky-quoc-te,
A,context_212820.json,212820,missing_label,Nghi-dinh-95-2010-ND-CP-cap-phep-phoi-hop-hoat-dong-luc-luong-tim-kiem-cuu-nan-111744,
A,context_212867.json,212867,missing_label,Quy-dinh-13-QD-UBKTTW-2019-ve-tiep-nhan-xu-ly-don-thu-tiep-dang-vien-va-cong-dan-425392,
A,context_212986.json,212986,missing_label,Thong-tu-40-2014-TT-BCT-quy-trinh-dieu-do-he-thong-dien-quoc-gia-257251,
A,context_213014.json,213014,missing_label,Nghi-dinh-10-2020-ND-CP-kinh-doanh-va-dieu-kien-kinh-doanh-van-tai-bang-xe-o-to-315260,
A,context_213083.json,213083,missing_label,Quyet-dinh-607-QD-BNV-nam-2010-phe-duyet-Dieu-le-Hiep-hoi-Sua-Viet-Nam-180785,
A,context_213084.json,213084,missing_label,Quyet-dinh-0765-QD-BCT-phe-duyet-Dieu-le-Truong-Cao-dang-nghe-119242,
A,context_213154.json,213154,missing_name;missing_label,,
A,context_213173.json,213173,missing_label,Nghi-dinh-94-2017-ND-CP-hang-hoa-dich-vu-thuc-hien-doc-quyen-nha-nuoc-hoat-dong-thuong-mai-339592,
A,context_213187.json,213187,missing_label,Thong-tu-16-2014-TT-BCT-thuc-hien-gia-ban-dien-Bo-Cong-Thuong-232110,
A,context_213188.json,213188,missing_label,Thong-tu-32-2021-TT-BTC-huong-dan-ban-co-phan-lan-dau-cua-doanh-nghiep-nha-nuoc-475696,
A,context_213257.json,213257,missing_label,Thong-tu-lien-tich-01-2023-TTLT-BCA-BQP-TANDTC-VKSNDTC-phoi-hop-thi-hanh-an-hinh-su-tai-cong-dong-56,
A,context_213278.json,213278,missing_label,Quyet-dinh-2796-QD-BTC-2015-Quy-che-nang-bac-luong-truoc-thoi-han-do-lap-thanh-tich-xuat-sac-401836,
A,context_213302.json,213302,missing_label,Nghi-dinh-29-2018-ND-CP-trinh-tu-thu-tuc-xac-lap-quyen-so-huu-toan-dan-ve-tai-san-376892,
A,context_213319.json,213319,missing_label,Nghi-quyet-02-2020-NQ-HDND-su-dung-khoan-phi-le-phi-thuoc-tham-quyen-Hoi-dong-tinh-Vinh-Phuc-450190,
A,context_213328.json,213328,missing_label,Thong-tu-19-2018-TT-NHNN-quan-ly-ngoai-hoi-hoat-dong-thuong-mai-bien-gioi-Viet-Nam-Trung-Quoc-392543,
A,context_213366.json,213366,missing_label,Quyet-dinh-1758-QD-BTTTT-2022-chuc-nang-nhiem-vu-quyen-han-Vu-To-chuc-can-bo-530108,
A,context_213418.json,213418,missing_label,Nghi-quyet-25-NQ-CP-2022-phien-hop-Chinh-phu-thuong-ky-thang-02-506481,
A,context_213424.json,213424,missing_label,Nghi-dinh-22-2015-ND-CP-huong-dan-Luat-Pha-san-ve-Quan-tai-vien-va-hanh-nghe-quan-ly-thanh-ly-tai-sa,
A,context_213429.json,213429,missing_label,Thong-tu-16-2022-TT-BCT-giai-the-cac-don-vi-su-nghiep-cong-lap-thuoc-nganh-linh-vuc-cong-thuong-5320,
A,context_213593.json,213593,missing_label,Nghi-dinh-128-2022-ND-CP-sua-doi-Nghi-dinh-38-2021-ND-CP-xu-phat-hanh-chinh-van-hoa-quang-cao-548504,
A,context_213728.json,213728,missing_label,Quyet-dinh-56-QD-BYT-2023-Quy-che-phat-ngon-va-cung-cap-thong-tin-cho-bao-chi-cua-Bo-Y-te-550646,
A,context_213762.json,213762,missing_label,Thong-tu-05-2022-TT-BTP-xep-luong-chuc-danh-nghe-nghiep-vien-chuc-tro-giup-vien-phap-ly-531155,
A,context_213788.json,213788,missing_label,Quyet-dinh-2634-QD-BNN-TCCB-phe-duyet-Dieu-le-to-chuc-hoat-dong-106566,
A,context_213832.json,213832,missing_label,Quyet-dinh-5576-QD-BGDDT-Quy-che-quan-ly-su-dung-tai-san-cong-131751,
A,context_213842.json,213842,missing_label,Quyet-dinh-30-2021-QD-UBND-han-muc-giao-dat-cong-nhan-quyen-su-dung-dat-Quang-Tri-499075,
A,context_21389.json,21389,missing_name;missing_label,,
A,context_213905.json,213905,missing_name;missing_label,,
A,context_21392.json,21392,missing_label,Nghi-quyet-38-2019-NQ-HDND-thong-qua-bang-gia-dat-tinh-Quang-Tri-432400,
A,context_213978.json,213978,missing_name;missing_label,,
A,context_21398.json,21398,missing_label,Luat-Doanh-nghiep-so-59-2020-QH14-427301,
A,context_213980.json,213980,missing_label,Thong-tu-02-2020-TT-BTP-huong-dan-su-dung-quan-ly-mau-so-quoc-tich-va-mau-giay-to-ve-quoc-tich-44020,
A,context_213999.json,213999,missing_label,Thong-tu-42-2021-TT-BGDDT-co-so-du-lieu-giao-duc-va-dao-tao-493270,
A,context_214002.json,214002,missing_name;missing_label,,
A,context_214057.json,214057,missing_name;missing_label,,
A,context_214081.json,214081,missing_label,Quyet-dinh-1616-QD-KTNN-Quy-che-dao-tao-boi-duong-2016-323548,
A,context_214116.json,214116,missing_name;missing_label,,
A,context_214141.json,214141,missing_label,Quyet-dinh-146-QD-BCDIUU-2019-hoat-dong-Ban-Chi-dao-chong-khai-thac-hai-san-bat-hop-phap-424832,
A,context_214143.json,214143,missing_label,Quyet-dinh-3088-QD-BNG-nam-2013-chuc-nang-nhiem-vu-quyen-han-to-chuc-Cuc-Ngoai-vu-Bo-Ngoai-giao-2312,
A,context_214172.json,214172,missing_label,Quyet-dinh-465-QD-TTCP-2022-Quy-che-to-chuc-va-hoat-dong-Doan-thanh-tra-Thanh-tra-Chinh-phu-541947,
A,context_214265.json,214265,missing_label,Thong-tu-34-2018-TT-BTNMT-phan-loai-thuc-hien-dieu-tra-danh-gia-tai-nguyen-nuoc-duoi-dat-404800,
A,context_214310.json,214310,missing_label,Quyet-dinh-01-QD-BCDXDCLQG-2023-Ke-hoach-hoat-dong-cua-Ban-Chi-dao-phong-chong-tham-nhung-552127,
A,context_214347.json,214347,missing_label,Thong-tu-09-2022-TT-BTTTT-ho-tro-may-tinh-bang-Chuong-trinh-cung-cap-dich-vu-vien-thong-cong-ich-521,
A,context_214379.json,214379,missing_label,Thong-tu-13-2018-TT-BXD-huong-dan-phuong-phap-dinh-gia-dich-vu-thoat-nuoc-404760,
A,context_214431.json,214431,missing_label,Thong-tu-07-2023-TT-BKHCN-thue-dam-nhiem-lanh-dao-to-chuc-khoa-hoc-cong-lap-chuyen-gia-nuoc-ngoai-56,
A,context_214453.json,214453,missing_label,Thong-tu-01-2008-TT-BKHCN-huong-dan-cap-thu-hoi-the-giam-dinh-vien-so-huu-cong-nghiep-giay-chung-nha,
A,context_214458.json,214458,missing_label,Nghi-quyet-292-2020-NQ-HDND-su-dung-cac-khoan-phi-le-phi-Hoi-dong-nhan-dan-tinh-Hung-Yen-451447,
A,context_214505.json,214505,missing_label,Nghi-dinh-05-2021-ND-CP-quan-ly-khai-thac-cang-hang-khong-san-bay-463681,
A,context_214545.json,214545,missing_label,Quyet-dinh-25-2017-QD-TTg-chuc-nang-nhiem-vu-quyen-han-co-cau-Tong-cuc-Thuy-loi-353810,
A,context_214592.json,214592,missing_label,Quyet-dinh-707-QD-TCHQ-2022-phe-duyet-Ke-hoach-chuyen-doi-so-nganh-Hai-quan-den-2025-512699,
A,context_214595.json,214595,missing_label,Quyet-dinh-1870-QD-LDTBXH-2018-chuc-nang-nhiem-vu-co-cau-to-chuc-Vien-Khoa-hoc-Lao-dong-403994,
A,context_214636.json,214636,missing_label,Quyet-dinh-910-QD-BKH-ban-hanh-Quy-che-hoat-dong-Cong-thong-tin-dien-tu-Bo-Ke-hoach-Dau-tu-90908,
A,context_214709.json,214709,missing_label,Quyet-dinh-100-2009-QD-TTg-quy-che-hoat-dong-khu-phi-thue-quan-khu-kinh-te-cua-khau-92195,
A,context_214713.json,214713,missing_label,Quyet-dinh-76-QD-NHPT-2007-hoat-dong-cong-nghe-thong-tin-trong-he-thong-Ngan-hang-Phat-trien-167488,
A,context_214757.json,214757,missing_label,Quyet-dinh-09-2003-QD-BNV-phe-duyet-Dieu-le-sua-doi-Hoi-Nguoi-mu-Viet-Nam-184373,
A,context_214767.json,214767,missing_name;missing_label,,
A,context_214784.json,214784,missing_label,Nghi-dinh-135-2018-ND-CP-sua-doi-Nghi-dinh-46-2017-ND-CP-dau-tu-trong-linh-vuc-giao-duc-315730,
A,context_214848.json,214848,missing_label,Quyet-dinh-03-2018-QD-KTNN-Huong-dan-ve-bang-chung-kiem-toan-404799,
A,context_214868.json,214868,missing_label,Nghi-dinh-62-2012-ND-CP-quy-dinh-can-cu-xac-dinh-nan-nhan-bi-mua-ban-bao-ve-145755,
A,context_214899.json,214899,missing_label,Quyet-dinh-3113-QD-BTNMT-2017-Quy-che-danh-gia-cong-chuc-vien-chuc-thuoc-Bo-Tai-nguyen-377043,
A,context_214907.json,214907,missing_label,Huong-dan-92-TANDTC-KHTC-2022-lap-du-toan-ngan-sach-nha-nuoc-2023-514392,
A,context_214909.json,214909,missing_label,Nghi-dinh-10-2015-ND-CP-sinh-con-bang-ky-thuat-thu-tinh-trong-ong-nghiem-mang-thai-ho-264622,
A,context_21492.json,21492,missing_label,Luat-Trach-nhiem-boi-thuong-cua-Nha-nuoc-2017-313517,
A,context_214961.json,214961,missing_label,Thong-tu-56-2022-TT-BTC-huong-dan-co-che-tu-chu-tai-chinh-cua-don-vi-su-nghiep-cong-lap-530027,
A,context_215025.json,215025,missing_label,Quyet-dinh-122-2005-QD-BNV-Dieu-le-Hoi-Dia-hoa-Viet-Nam-6180,
A,context_215094.json,215094,missing_label,Nghi-dinh-161-2018-ND-CP-tuyen-dung-su-dung-quan-ly-cong-vien-chuc-thuc-hien-che-do-hop-dong-336803,
A,context_215110.json,215110,missing_name;missing_label,,
A,context_215129.json,215129,missing_label,Chi-thi-17-CT-TW-2022-tang-cuong-bao-dam-an-toan-thuc-pham-trong-tinh-hinh-moi-536233,
A,context_21513.json,21513,missing_label,Thong-tu-06-2023-TT-NHNN-sua-doi-Thong-tu-39-2016-TT-NHNN-cho-vay-cua-to-chuc-tin-dung-518149,
A,context_215177.json,215177,missing_label,Thong-tu-09-2016-TTLT-BLDTBXH-BTC-ho-tro-dua-nguoi-lao-dong-di-lam-viec-o-nuoc-ngoai-theo-hop-dong-2,
A,context_215234.json,215234,missing_name;missing_label,,
A,context_215247.json,215247,missing_label,Quyet-dinh-05-2017-QD-UBND-dien-tich-toi-thieu-duoc-tach-thua-Can-Tho-363331,
A,context_21526.json,21526,missing_label,Luat-cong-nghe-thong-tin-2006-67-2006-QH11-12987,
A,context_215271.json,215271,missing_label,Quyet-dinh-438-QD-BTNMT-2023-cong-bo-thu-tuc-hanh-chinh-linh-vuc-tai-nguyen-nuoc-559224,
A,context_215283.json,215283,missing_name;missing_label,,
A,context_215316.json,215316,missing_name;missing_label,,
A,context_215344.json,215344,missing_label,Thong-tu-42-2017-TT-BCA-huong-dan-Nghi-dinh-96-2016-ND-CP-nganh-nghe-kinh-doanh-co-dieu-kien-367296,
A,context_215369.json,215369,missing_label,Quyet-dinh-1338-QD-BGDDT-2022-The-le-cuoc-thi-xay-dung-thiet-bi-day-hoc-so-lan-thu-I-514676,
A,context_21538.json,21538,missing_label,Phap-lenh-chi-phi-giam-dinh-dinh-gia-cho-nguoi-lam-chung-phien-dich-trong-to-139001,
A,context_2154.json,2154,missing_label,Quyet-dinh-680-Q%c3%90-TTg-2023-Quy-hoach-dieu-tra-co-ban-dia-chat-khoang-san-2021-2030-569200,
A,context_215423.json,215423,missing_label,Nghi-dinh-26-2016-ND-CP-tro-phu-cap-cong-vien-chuc-nguoi-lao-dong-co-so-quan-ly-nguoi-nghien-ma-tuy-,
A,context_215478.json,215478,missing_label,Quyet-dinh-313-QD-BXD-quy-che-to-chuc-va-hoat-dong-cuc-giam-dinh-nha-nuoc-121271,
A,context_215527.json,215527,missing_name;missing_label,,
A,context_215541.json,215541,missing_label,Quyet-dinh-85-QD-QLD-2022-Danh-muc-thuoc-co-chung-minh-tuong-duong-sinh-hoc-Dot-28-504447,
A,context_215560.json,215560,missing_label,Quyet-dinh-1002-QD-BKHCN-2022-Chuong-trinh-phat-trien-Chinh-phu-so-va-do-thi-thong-minh-517562,
A,context_215572.json,215572,missing_label,Quyet-dinh-948-QD-BHXH-2023-sua-doi-Quyet-dinh-595-QD-BHXH-490-QD-BHXH-Quy-trinh-thu-bao-hiem-xa-hoi,
A,context_215727.json,215727,missing_label,Nghi-dinh-90-2022-ND-CP-quan-ly-su-dung-nha-dat-Bo-Ngoai-giao-quan-ly-phuc-vu-doi-ngoai-535244,
A,context_215730.json,215730,missing_label,Luat-di-san-van-hoa-2009-sua-doi-32-2009-QH12-90620,
A,context_215733.json,215733,missing_label,Quy-dinh-202-QD-TW-2019-moi-quan-he-cong-tac-cua-cap-uy-ban-thuong-vu-thuong-truc-cap-uy-422133,
A,context_215754.json,215754,missing_label,Thong-tu-54-2018-TT-BLDTBXH-yeu-cau-ve-nang-luc-ma-nguoi-hoc-phai-dat-duoc-sau-khi-tot-nghiep-422061,
A,context_215799.json,215799,missing_label,Quyet-dinh-133-QD-BXD-2023-cong-bo-thu-tuc-hanh-chinh-nha-o-bai-bo-xuat-trinh-so-ho-khau-giay-557690,
A,context_215811.json,215811,missing_label,Quyet-dinh-58-QD-LDTBXH-2022-cong-bo-thu-tuc-hanh-chinh-quan-ly-lao-dong-ngoai-nuoc-502117,
A,context_215897.json,215897,missing_label,Thong-tu-19-2016-TT-NHNN-hoat-dong-the-ngan-hang-316056,
A,context_215901.json,215901,missing_label,Thong-tu-05-2021-TT-BLDTBXH-quy-che-tuyen-sinh-trinh-do-trung-cap-trinh-do-cao-dang-481041,
A,context_215923.json,215923,missing_name;missing_label,,
A,context_215981.json,215981,missing_label,Quyet-dinh-35-2018-QD-TTg-nhiem-vu-quyen-han-co-cau-Tong-cuc-Duong-bo-Viet-Nam-390806,
A,context_216083.json,216083,missing_label,Thong-tu-43-2015-TT-BQP-huong-dan-Nghi-dinh-34-2014-ND-CP-ve-bien-gioi-dat-lien-Viet-Nam-277354,
A,context_216174.json,216174,missing_label,Nghi-dinh-23-2021-ND-CP-huong-dan-Luat-Viec-lam-ve-doanh-nghiep-hoat-dong-dich-vu-viec-lam-468265,
A,context_216175.json,216175,missing_label,Quyet-dinh-1785-QD-TTg-2017-Quy-che-hoat-dong-cua-Ban-Chi-dao-quoc-gia-ve-dau-thau-qua-mang-367223,
A,context_216179.json,216179,missing_name;missing_label,,
A,context_216224.json,216224,missing_label,Thong-tu-lien-tich-94-2007-TTLT-BTC-BNV-huong-dan-thuc-hien-QD-07-2007-QD-TTg-54541,
A,context_216294.json,216294,missing_label,Thong-tu-79-2016-TT-BTC-huong-dan-tham-dinh-tai-chinh-du-an-vay-lai-tu-nguon-von-vay-nuoc-ngoai-3152,
A,context_216303.json,216303,missing_label,Quyet-dinh-388-QD-BKHDT-Quy-che-phat-ngon-cung-cap-thong-tin-cho-bao-chi-2017-345556,
A,context_21631.json,21631,missing_label,Quyet-dinh-1266-QD-BNN-TCCB-2015-Danh-hieu-Quy-che-xet-tang-Danh-hieu-Doanh-nghiep-vi-nha-nong-27220,
A,context_216361.json,216361,missing_label,Thong-tu-328-2016-TT-BTC-huong-dan-thu-quan-ly-cac-khoan-thu-ngan-sach-nha-nuoc-qua-kho-bac-nha-nuoc,
A,context_216382.json,216382,missing_label,Thong-tu-lien-tich-01-2020-TTLT-BCA-BQP-TANDTC-VKSNDTC-trich-xuat-pham-nhan-phuc-vu-dieu-tra-446720,
A,context_216398.json,216398,missing_label,Thong-tu-37-2018-TT-BGTVT-quy-dinh-ve-quan-ly-khai-thac-va-bao-tri-cong-trinh-duong-bo-374657,
A,context_216413.json,216413,missing_label,Luat-67-2011-QH12-kiem-toan-doc-lap-122184,
A,context_216415.json,216415,missing_label,Quyet-dinh-1228-QD-BHXH-2020-Quy-che-to-chuc-va-hoat-dong-cua-Tap-chi-Bao-hiem-xa-hoi-454672,
A,context_216427.json,216427,missing_label,Luat-Thu-vien-2019-398157,
A,context_216530.json,216530,missing_label,Nghi-dinh-89-2016-ND-CP-dieu-kien-hoat-dong-dai-ly-doi-ngoai-te-hoat-dong-dich-vu-nhan-chi-tra-ngoai,
A,context_216537.json,216537,missing_label,Thong-tu-08-2018-TT-BCA-huong-dan-Nghi-dinh-83-2017-ND-CP-cong-tac-cuu-nan-cuu-ho-364927,
A,context_216564.json,216564,missing_label,Quyet-dinh-266-QD-BTP-2015-Quy-che-tiep-cong-dan-266107,
A,context_216584.json,216584,missing_label,Thong-tu-32-2017-TT-BCA-quy-dinh-danh-muc-do-vat-cam-dua-vao-buong-tam-giu-tam-giam-372371,
A,context_216656.json,216656,missing_label,Thong-tu-12-2021-TT-BLDTBXH-quy-trinh-kiem-dinh-ky-thuat-an-toan-thang-may-490781,
A,context_216673.json,216673,missing_label,Quyet-dinh-78-QD-TW-nam-2012-chuc-nang-nhiem-vu-to-chuc-bo-may-146601,
A,context_216723.json,216723,missing_label,Quyet-dinh-751-QD-BGTVT-2020-Quy-che-lam-viec-cua-Bo-Giao-thong-van-tai-441125,
A,context_216736.json,216736,missing_label,Quyet-dinh-31-2008-QD-BGDDT-Quy-dinh-boi-duong-nghiep-vu-su-pham-68110,
A,context_216739.json,216739,missing_label,Quyet-dinh-56-2008-QD-BTTTT-Quy-che-to-chuc-va-hoat-dong-cua-Truong-Cao-dang-cong-nghiep-In-83104,
A,context_216862.json,216862,missing_label,Thong-tu-22-2020-TT-BCT-quy-dinh-dieu-kien-trinh-tu-ngung-giam-muc-cung-cap-dien-452221,
A,context_216876.json,216876,missing_label,Thong-tu-lien-tich-01-2006-TTLT-BCA-BBCVT-huong-dan-mo-kiem-tra-thu-buu-pham-hang-hoa-qua-mang-buu-c,
A,context_216897.json,216897,missing_label,Nghi-dinh-120-2008-ND-CP-quan-ly-luu-vuc-song-82315,
A,context_216925.json,216925,missing_label,Thong-tu-19-2020-TT-BCA-thuc-hien-dan-chu-trong-cong-tac-quan-ly-xuat-nhap-canh-cua-Cong-an-436256,
A,context_216984.json,216984,missing_label,Thong-tu-68-2019-TT-BTC-huong-dan-thuc-hien-Nghi-dinh-119-2018-ND-CP-ve-hoa-don-dien-tu-405141,
A,context_216990.json,216990,missing_label,Nghi-dinh-70-2013-ND-CP-sua-doi-Quy-che-quan-ly-kho-vat-chung-198355,
A,context_217001.json,217001,missing_label,Quyet-dinh-544-QD-BXD-nam-2012-Quy-che-don-tiep-khach-nuoc-ngoai-177375,
A,context_217026.json,217026,missing_label,Thong-tu-121-2020-TT-BTC-huong-dan-hoat-dong-cua-cong-ty-chung-khoan-453690,
A,context_217080.json,217080,missing_label,Luat-dieu-uoc-quoc-te-2016-303284,
A,context_217143.json,217143,missing_label,Thong-tu-02-2019-TT-BCT-phat-trien-du-an-dien-gio-Hop-dong-mua-ban-dien-mau-cho-du-an-dien-gio-40494,
A,context_217164.json,217164,missing_name;missing_label,,
A,context_217222.json,217222,missing_label,Nghi-dinh-15-2017-ND-CP-chuc-nang-nhiem-vu-quyen-han-co-cau-to-chuc-Bo-Nong-nghiep-Phat-trien-nong-t,
A,context_217248.json,217248,missing_label,Thong-tu-lien-tich-87-2016-TTLT-BTC-BTNMT-tham-dinh-du-thao-bang-gia-dat-cua-Hoi-dong-tham-dinh-bang,
A,context_217263.json,217263,missing_label,Quyet-dinh-797-QD-BNV-nam-2013-Dieu-le-Hoi-Doanh-nhan-tu-nhan-Viet-Nam-203963,
A,context_217266.json,217266,missing_label,Thong-tu-lien-tich-so-191-2006-TTLT-TTCP-BNV-BTC-che-do-phu-cap-trach-nhiem-theo-nghe-doi-voi-Thanh-,
A,context_21727.json,21727,missing_label,Quyet-dinh-1375-QD-TLD-nam-2006-ve-Quy-dinh-tuyen-sinh-va-dao-tao-can-bo-cong-do-142967,
A,context_217317.json,217317,missing_name;missing_label,,
A,context_217327.json,217327,missing_label,Quyet-dinh-515-QD-BNN-TCCB-2023-chuc-nang-nhiem-vu-Cuc-Thuy-loi-554562,
A,context_217329.json,217329,missing_name;missing_label,,
A,context_217349.json,217349,missing_label,Luat-thi-hanh-tam-giu-tam-giam-2015-298373,
A,context_217375.json,217375,missing_label,Quyet-dinh-821-QD-BGDDT-2020-quan-ly-viec-in-cap-phoi-bang-tot-nghiep-trung-hoc-438001,
A,context_217376.json,217376,missing_name;missing_label,,
A,context_217398.json,217398,missing_label,Quyet-dinh-20-2020-QD-UBND-mien-giam-quan-ly-va-su-dung-cac-loai-phi-le-phi-tinh-Dien-Bien-456454,
A,context_217416.json,217416,missing_label,Thong-tu-01-2015-TT-CA-Quy-che-lam-viec-to-tham-phan-trong-qua-trinh-giai-quyet-vu-viec-pha-san-2932,
A,context_217461.json,217461,missing_label,Thong-tu-36-2021-TT-BYT-thanh-toan-chi-phi-bao-hiem-y-te-kham-chua-benh-lao-499675,
A,context_217480.json,217480,missing_label,Nghi-dinh-93-2019-ND-CP-ve-to-chuc-hoat-dong-cua-quy-xa-hoi-quy-tu-thien-398154,
A,context_217486.json,217486,missing_label,Thong-tu-19-2019-TT-BKHCN-thoi-han-bao-quan-ho-so-tai-lieu-chuyen-nganh-khoa-hoc-va-cong-nghe-434480,
A,context_217493.json,217493,missing_name;missing_label,,
A,context_217511.json,217511,missing_label,Thong-tu-03-2016-TT-BKHCN-tham-dinh-co-so-khoa-hoc-chuong-trinh-phat-trien-cong-nghe-du-an-dau-tu-30,
A,context_217535.json,217535,missing_label,Quyet-dinh-735-QD-BTTTT-2014-nhiem-vu-quyen-han-co-cau-to-chuc-Dai-Truyen-hinh-Ky-thuat-so-VTC-24314,
A,context_217569.json,217569,missing_name;missing_label,,
A,context_217588.json,217588,missing_label,Thong-tu-20-2020-TT-BGDDT-che-do-lam-viec-cua-giang-vien-co-so-giao-duc-dai-hoc-448333,
